<<<<<<< HEAD
"date","y","yhat","error"
2025-02-18,19.3906005291927,19.1632650216148,0.227335507577834
2025-02-19,16.1459581073855,18.8592036117035,-2.71324550431806
2025-02-20,15.9748419478683,15.9336270403492,0.0412149075191621
2025-02-21,16.4214477843679,15.7810239072998,0.640423877068118
2025-02-22,17.4775858932475,16.1819754556361,1.29561043761139
2025-02-23,17.8679810356227,17.1310513448547,0.73692969076804
2025-02-24,20.7918883618915,17.4844517121323,3.30743664975925
2025-02-25,20.8282367931514,20.1321331554944,0.696103637657085
2025-02-26,19.8988864894466,20.1754396599143,-0.276553170467743
2025-02-27,19.828453194156,19.3355919527681,0.492861241387921
2025-02-28,17.8265441767757,19.2779631127172,-1.45141893594155
2025-03-01,17.4541610835196,17.4645070115218,-0.0103459280022093
2025-03-02,20.8544857406626,17.1301833944277,3.72430234623485
2025-03-03,21.0137426976132,20.2131046106039,0.800638087009265
2025-03-04,22.36858611315,20.3684958113044,2.00009030184562
2025-03-05,19.3842910440722,21.6261726668634,-2.24188162279112
2025-03-06,18.0801825731513,18.8911418671534,-0.81095929400216
2025-03-07,17.8360583980787,17.7096852169333,0.126373181145429
2025-03-08,18.2597224964971,17.4906690989784,0.769053397518714
2025-03-09,18.0240119195373,17.8766887271207,0.147323192416639
2025-03-10,19.2310648012863,17.6652089018272,1.56585589945913
2025-03-11,18.5478564060172,18.7640084597798,-0.216152053762571
2025-03-12,19.1010267045948,18.1455542890296,0.955472415565158
2025-03-13,19.2203526443945,18.6518917758298,0.568460868564628
2025-03-14,16.0227573442625,18.7644283281826,-2.74167098392013
2025-03-15,18.0657317286109,15.8612441329223,2.20448759568868
2025-03-16,17.7115096831136,17.7096738709105,0.00183581220314366
2025-03-17,19.5124483419682,17.3902793596623,2.12216898230585
2025-03-18,20.517078998715,19.0280391287405,1.48903986997454
2025-03-19,19.5174282365026,19.9509455712829,-0.433517334780305
2025-03-20,17.8101245934141,19.0413795384463,-1.23125494503212
2025-03-21,17.5454178288547,17.48856329017,0.0568545386847568
2025-03-22,18.3075862820102,17.2497724367018,1.05781384530835
2025-03-23,20.0420624595804,17.9436573056091,2.0984051539713
2025-03-24,18.569201393787,19.5275511678609,-0.958349774073966
2025-03-25,17.6566865761956,18.185446855244,-0.528760279048342
2025-03-26,19.3374653311546,17.356992663672,1.98047266748259
2025-03-27,19.4338915089093,18.8885156251558,0.54537588375349
2025-03-28,18.9198342515922,18.9802376711962,-0.0604034196039969
2025-03-29,19.5263166631861,18.5138178741211,1.01249878906506
2025-03-30,20.9171093050371,19.0710970718324,1.84601223320468
2025-03-31,18.57839602877,20.3513666784099,-1.77297064963981
2025-04-01,20.4583194536325,18.209060914692,2.24925853894053
2025-04-02,19.2921367637381,19.9315491671391,-0.639412403401003
2025-04-03,18.6374159236082,18.8657310523748,-0.22831512876661
2025-04-04,17.7206783713552,18.2695992297813,-0.548920858426033
2025-04-05,18.9526518879998,17.4344186411134,1.51823324688646
2025-04-06,19.3275798345693,18.5603670663317,0.76721276823762
2025-04-07,20.7736284373199,18.9063038771283,1.8673245601916
2025-04-08,20.4332584439121,20.2377584897422,0.195499954169904
2025-04-09,18.7170474948807,19.9295525283567,-1.21250503347603
2025-04-10,19.2920015786599,18.3557856420681,0.936215936591871
2025-04-11,19.2312168592967,18.8849840055453,0.346232853751445
2025-04-12,20.8357991902395,18.8320037308009,2.00379545943864
2025-04-13,21.01425196256,20.3110950769556,0.703156885604411
2025-04-14,22.5254643004538,20.4816648724781,2.04379942797569
2025-04-15,23.9870557876072,21.890020667499,2.09703512010815
2025-04-16,21.887320862345,23.2681088620917,-1.38078799974669
2025-04-17,18.8687176443162,21.3120937170414,-2.44337607272517
2025-04-18,18.024830723561,18.5204722806227,-0.495641557061781
2025-04-19,18.1623447228694,17.7464792888946,0.415865433974801
2025-04-20,19.4120331306995,17.8739682695443,1.5380648611551
2025-04-21,22.1203242912356,19.0246065082733,3.09571778296228
2025-04-22,21.4711518350909,21.5315987921087,-0.0604469570178132
2025-04-23,20.9554700640533,20.9347382173419,0.0207318467113993
2025-04-24,19.4072816732864,20.4614563495145,-1.05417467622813
2025-04-25,18.6836996180546,19.0316866564041,-0.347987038349483
2025-04-26,19.167708407782,18.3663034197892,0.801404987992832
2025-04-27,21.2910537174203,18.8142175667872,2.4768361506331
2025-04-28,21.7997010727756,20.7804867518785,1.01921432089709
2025-04-29,22.3507329556284,21.2592099724563,1.09152298317215
2025-04-30,21.9820531663812,21.7798523351955,0.20220083118577
2025-05-01,21.2660180255507,21.4423545318402,-0.176336506289502
2025-05-02,19.3460329863171,20.7799397452587,-1.43390675894166
2025-05-03,20.9600486478409,18.9986639887678,1.96138465907313
2025-05-04,20.7959034381276,20.4981347157926,0.297768722335078
2025-05-05,21.2997508460949,20.349346402848,0.950404443246818
2025-05-06,22.765973255969,20.8226371244676,1.94333613150138
2025-05-07,22.8161832379646,22.1984506519769,0.617732585987692
2025-05-08,19.852437428813,22.2531079916377,-2.40067056282464
2025-05-09,18.1775291502045,19.485077284856,-1.30754813465146
2025-05-10,17.2645608808025,17.9324629808139,-0.66790210001145
2025-05-11,19.0056403214665,17.0884326329693,1.91720768849723
2025-05-12,20.4557048558333,18.7000465809173,1.75565827491599
2025-05-13,21.2264077819399,20.047963603267,1.1784441786729
2025-05-14,21.1225394879188,20.7692880606522,0.353251427266557
2025-05-15,19.2886680177094,20.6762658431659,-1.38759782545653
2025-05-16,17.7394514423059,18.9703453965298,-1.23089395422391
2025-05-17,19.4136744861139,17.5343231500701,1.87935133604379
2025-05-18,21.0207782749054,19.08686184294,1.93391643196543
2025-05-19,20.1405371203214,20.5838657554784,-0.443328635156966
2025-05-20,20.6112866156528,19.7662550473962,0.845031568256619
2025-05-21,19.3236051928571,20.2072806941646,-0.883675501307511
2025-05-22,16.6995025013623,19.0102550799235,-2.31075257856113
2025-05-23,17.2493125789672,16.5767313182296,0.672581260737555
2025-05-24,18.0380874596103,17.0858711268577,0.952216332752613
2025-05-25,19.3272161375586,17.8168628805139,1.51035325704468
2025-05-26,20.814040810176,19.0134006392345,1.80064017094146
2025-05-27,22.0756766293041,20.3983230104218,1.67735361888234
2025-05-28,21.4260040289703,21.5804850219836,-0.154480993013227
2025-05-29,19.5693769725044,20.9766308665276,-1.40725389402314
2025-05-30,18.2788116021001,19.2463242331328,-0.96751263103269
2025-05-31,18.703670740864,18.0478528505318,0.655817890332287
2025-06-01,20.2162315244656,18.4431785213915,1.77305300307409
2025-06-02,20.1850679171623,19.8510085034329,0.334059413729406
2025-06-03,20.6490702156062,19.8241459773134,0.82492423829277
2025-06-04,21.3093796157512,20.2593063612599,1.05007325449126
2025-06-05,20.0507268555511,20.8792610715722,-0.828534216021161
2025-06-06,18.6770676104073,19.7054350787597,-1.02836746835237
2025-06-07,18.8673947708794,18.4270030510411,0.44039171983832
2025-06-08,21.1762837027586,18.6050382580961,2.57124544466254
2025-06-09,22.4478261469689,20.7584916354225,1.68933451154643
2025-06-10,23.5898477339045,21.9532212598924,1.6366264740121
2025-06-11,22.441715599639,23.0337810716524,-0.592065472013452
2025-06-12,21.354300432803,21.9572629598641,-0.602962527061113
2025-06-13,19.7133541908673,20.9397538203452,-1.2263996294779
2025-06-14,20.4712968855342,19.4059590857978,1.06533779973637
2025-06-15,20.6468379897331,20.1158385873151,0.530999402417972
2025-06-16,20.1820769675924,20.2822054375216,-0.100128469929238
2025-06-17,21.0574279329123,19.8494833325611,1.20794460035125
2025-06-18,22.6513960895637,20.6707880025875,1.98060808697618
2025-06-19,21.9302319943367,22.1710660571588,-0.240834062822039
2025-06-20,21.8604200081586,21.4961308671664,0.36428914099227
2025-06-21,21.6693747209364,21.4339935676752,0.23538115326123
2025-06-22,21.3723649466175,21.2577343331295,0.114630613488046
2025-06-23,21.9209941391527,20.9813839911373,0.939610148015429
2025-06-24,21.8354830219305,21.5004960591042,0.334986962826264
2025-06-25,20.791580899912,21.4232485172902,-0.63166761737817
2025-06-26,20.6736050654198,20.4433758319962,0.230229233423604
2025-06-27,18.7299956120509,20.3345320286655,-1.60453641661457
2025-06-28,20.1911092724861,18.5124283690118,1.67868090347423
2025-06-29,21.9332020696669,19.8820095147541,2.05119255491286
2025-06-30,21.3381567651764,21.5211648303827,-0.183008065206309
2025-07-01,22.4183788335583,20.96343251227,1.45494632128829
2025-07-02,24.1183896095967,21.9842698928394,2.13411971675731
2025-07-03,21.6236479608435,23.5966891124423,-1.97304115159886
2025-07-04,21.4387912378498,21.2387201182827,0.200071119567109
2025-07-05,20.3522584515231,21.0670895586398,-0.714831107116666
2025-07-06,22.3335079680179,20.0462341439768,2.28727382404102
2025-07-07,23.0958026780998,21.9131965534838,1.18260612461605
2025-07-08,24.6222720706812,22.638283816551,1.98398825413023
2025-07-09,21.7107228328452,24.0909095635344,-2.38018673068925
2025-07-10,20.6135821517712,21.3330960401903,-0.719513888419179
2025-07-11,19.4594190444192,20.3004909763296,-0.841071931910403
2025-07-12,19.6996035023364,19.2159751017657,0.483628400570648
2025-07-13,20.2179920901577,19.4426771454844,0.775314944673262
2025-07-14,20.6860490570291,19.9313521786082,0.754696878420951
2025-07-15,22.0317391999785,20.3733419388733,1.6583972611052
2025-07-16,20.4472664813484,21.6438062052221,-1.19653972387371
2025-07-17,21.37666434098,20.1509459898069,1.2257183511731
2025-07-18,19.3451410582167,21.0284286420738,-1.68328758385702
2025-07-19,19.9726668317763,19.1153508203331,0.857316011443249
2025-07-20,21.6070512838061,19.7065104296052,1.90054085420087
2025-07-21,23.0585164525282,21.2469865087882,1.81152994374002
2025-07-22,22.7423739685701,22.621595302801,0.120778665769159
2025-07-23,22.1252617903382,22.325579872101,-0.200318081762759
2025-07-24,21.9935945120768,21.7442273496281,0.249367162448713
2025-07-25,19.524886337667,21.6222279390143,-2.09734160134732
2025-07-26,19.2556824004916,19.2928843908289,-0.0372019903373051
2025-07-27,20.9774244309612,19.0403151956811,1.93710923528009
2025-07-28,21.6667416807494,20.6627451696722,1.00399651107715
2025-07-29,23.5584710247513,21.3153577935801,2.24311323117114
2025-07-30,23.2984767448823,23.1093199239745,0.189156820907854
2025-07-31,21.9160868331355,22.8661022525234,-0.950015419387849
2025-08-01,19.4722149458949,21.5578613813672,-2.08564643547228
2025-08-02,20.0782859326981,19.2506687882551,0.827617144443025
2025-08-03,20.9242985443819,19.8224762669514,1.10182227743052
2025-08-04,22.0236453192892,20.6217278823221,1.40191743696716
2025-08-05,21.2878951687755,21.6624308829706,-0.374535714195094
2025-08-06,21.6970066189733,20.9681808677625,0.728825751210827
2025-08-07,19.8130080585728,21.3569461738274,-1.54393811525464
2025-08-08,19.4357490785234,19.5777310010371,-0.141981922513661
2025-08-09,20.4589087230317,19.2226396982659,1.23626902476578
2025-08-10,20.7536034372827,20.1884902135959,0.56511322368678
2025-08-11,22.6470314188754,20.4679535007508,2.17907791812459
2025-08-12,21.6071449589104,22.260951469151,-0.653806510240564
2025-08-13,18.6450862597705,21.2773467912001,-2.63226053142956
2025-08-14,19.3821842561839,18.4802248932247,0.901959362959232
2025-08-15,20.2714754153741,19.1753321380411,1.09614327733294
2025-08-16,20.383859588942,20.0144871342587,0.369372454683212
2025-08-17,22.0414635437289,20.1215779438066,1.91988559992229
2025-08-18,21.7942325573017,21.6895786327292,0.104653924572496
2025-08-19,22.2911874937136,21.4573550504517,0.833832443261905
2025-08-20,20.0069702103125,21.9301504134626,-1.92318020315008
2025-08-21,21.0326217246889,19.7696219698452,1.26299975484375
2025-08-22,22.4126308044845,20.7393671576828,1.67326364680168
=======
"date","y","yhat","error"
2024-10-27,16.2999225313963,16.0819089765237,0.218013554872627
2024-10-28,16.4074584561515,15.8342529848024,0.573205471349095
2024-10-29,15.9203942311847,15.9316577397807,-0.011263508595917
2024-10-30,14.6969596863706,15.5152071836978,-0.818247497327198
2024-10-31,13.9047744595077,14.4645944431105,-0.559819983602813
2024-11-01,14.1927983935325,13.7863125801825,0.406485813350024
2024-11-02,12.6953544504156,14.0335015727147,-1.33814712229914
2024-11-03,14.7427893824675,12.7521145718773,1.99067481059022
2024-11-04,17.4336859239821,14.5025246826223,2.93116124135974
2024-11-05,19.6125548071219,16.8156115022344,2.79694330488751
2024-11-06,19.4995533322691,18.7324040825545,0.767149249714588
2024-11-07,18.2693946263181,18.6557329653318,-0.386338339013697
2024-11-08,15.020891929886,17.5839176206279,-2.56302569074198
2024-11-09,14.6953190389592,14.7586438443189,-0.0633248053597004
2024-11-10,15.527739475066,14.4797406327353,1.04799884233064
2024-11-11,17.4597523405114,15.19737115289,2.26238118762139
2024-11-12,17.5352526256218,16.8716123190297,0.663640306592075
2024-11-13,15.6384822940332,16.9452496722719,-1.30676737823863
2024-11-14,16.736359395763,15.3006509718137,1.43570842394929
2024-11-15,16.7115407209354,16.2535003611697,0.458040359765693
2024-11-16,16.6821777336392,16.236562835013,0.445614898626204
2024-11-17,18.4383526935163,16.2154927305128,2.22285996300355
2024-11-18,17.3583527425123,17.7556333072557,-0.397280564743411
2024-11-19,18.2848345187159,16.8153178803146,1.46951663840137
2024-11-20,16.9104467762912,17.6356784891139,-0.725231712822694
2024-11-21,16.6114461229873,16.4348448054029,0.176601317584343
2024-11-22,15.7071338471751,16.1775961724793,-0.470462325304153
2024-11-23,16.4738437062355,15.3911928015776,1.08265090465783
2024-11-24,18.4693445804375,16.0618395033069,2.40750507713061
2024-11-25,18.7735618465629,17.8168290988573,0.95673274770559
2024-11-26,19.6104587755111,18.0974073804555,1.51305139505563
2024-11-27,17.1555808843735,18.8571506126709,-1.70156972829743
2024-11-28,15.414433330954,16.6807903105319,-1.26635697957791
2024-11-29,16.5581151984018,15.1550422841661,1.40307291423566
2024-11-30,16.8204088445252,16.1574616351565,0.662947209368781
2024-12-01,15.3558714848327,16.3910492407292,-1.03517775589641
2024-12-02,15.4274767920205,15.1083790800163,0.319097712004217
2024-12-03,16.2661638375174,15.1721555759609,1.09400826155649
2024-12-04,17.0850026141601,15.9080021622782,1.17700045188193
2024-12-05,16.037278640036,16.6303495855439,-0.593070945507844
2024-12-06,16.1169344099376,15.7116334251307,0.405300984806921
2024-12-07,17.1642587367874,15.7834898848062,1.38076885198121
2024-12-08,19.3516515640999,16.7071038566699,2.64454770742993
2024-12-09,19.4937880289015,18.6523641063719,0.841423922529618
2024-12-10,19.1070652508982,18.7928269699208,0.31423828097736
2024-12-11,16.3615717693808,18.457760157229,-2.09618838784818
2024-12-12,15.8172594407326,16.0172940580153,-0.200034617282689
2024-12-13,14.8268844004741,15.5391540376343,-0.712269637160201
2024-12-14,14.4417112700443,14.6685182376393,-0.226806967595028
2024-12-15,15.7800346508062,14.3305903899962,1.44944426081008
2024-12-16,18.1801634747294,15.5072296899049,2.67293378482444
2024-12-17,16.3614427081787,17.6284885704382,-1.26704586225954
2024-12-18,15.9518751885499,16.0203857910918,-0.0685106025418865
2024-12-19,15.6172663526874,15.6612922129301,-0.0440258602426908
2024-12-20,14.4245313810854,15.3680433860367,-0.943512004951323
2024-12-21,15.5370943327449,14.320286674436,1.21680765830886
2024-12-22,17.132369793225,15.2978183001597,1.83455149306522
2024-12-23,18.0602019852819,16.7044132290094,1.35578875627247
2024-12-24,15.8593180349663,17.530501829054,-1.67118379408762
2024-12-25,18.673231584034,15.5848758219619,3.08835576207213
2024-12-26,17.1132114687012,18.07151406948,-0.958302600778815
2024-12-27,16.9902965581369,16.6915389458034,0.298757612333471
2024-12-28,17.1937052463657,16.585995506223,0.607709740142738
2024-12-29,18.8714102012811,16.7689097422864,2.10250045899465
2024-12-30,20.0902738561685,18.26269935231,1.82757450385845
2024-12-31,19.4839697735741,19.3657613465244,0.118208427049698
2025-01-01,18.8849648404709,18.8314158089977,0.0535490314731604
2025-01-02,16.5597285117295,18.3020722138825,-1.74234370215307
2025-01-03,16.885262365417,16.2294719695866,0.655790395830348
2025-01-04,16.4396281911768,16.5203907064418,-0.0807625152650076
2025-01-05,19.8223602343782,16.1267445155957,3.69561571878252
2025-01-06,18.2886830356193,19.1434374598358,-0.854754424216537
2025-01-07,18.1077416684797,17.7735946316024,0.334147036877237
2025-01-08,18.4866286627103,17.6167346132018,0.869894049508446
2025-01-09,17.8053513741876,17.9608633530866,-0.155511978899014
2025-01-10,16.2975131766004,17.3557872885569,-1.0582741119565
2025-01-11,15.5708488151229,16.0135994699212,-0.442750654798253
2025-01-12,17.0343559908657,15.3693812043614,1.6649747865043
2025-01-13,18.1622217598574,16.6702463886284,1.49197537122897
2025-01-14,16.7482478449364,17.6795964014992,-0.931348556562781
2025-01-15,16.8611288817818,16.4193300291378,0.441798852643934
2025-01-16,16.4778742853978,16.5217303558143,-0.0438560704165134
2025-01-17,16.2478605043839,16.1821169034143,0.0657436009696859
2025-01-18,15.5293382777871,15.9787546829833,-0.449416405196196
2025-01-19,17.3880317151893,15.3407128245941,2.04731889059521
2025-01-20,19.8339885307939,16.9952429093481,2.83874562144575
2025-01-21,20.130413886489,19.1913534929568,0.939060393532227
2025-01-22,17.9383972712828,19.4696476600694,-1.53125038878658
2025-01-23,16.6012229531891,17.4974034455117,-0.896180492322593
2025-01-24,16.5484143610201,16.3037953283301,0.24461903268994
2025-01-25,16.181669695885,16.2581262502694,-0.0764565543844924
2025-01-26,15.227267523635,15.9322962465573,-0.705028722922332
2025-01-27,17.9841724893526,15.0828875047407,2.90128498461189
2025-01-28,17.6913194447478,17.5400767332336,0.151242711514215
2025-01-29,16.964014083757,17.2810945204288,-0.317080436671787
2025-01-30,17.9564199599938,16.6330643007061,1.32335565928772
2025-01-31,16.3580438662841,17.5227471414888,-1.16470327520471
2025-02-01,17.5997060458141,16.0948552942993,1.50485075151482
2025-02-02,17.0949546072854,17.2049790791915,-0.110024471906023
2025-02-03,18.0083758706232,16.7556491285369,1.25272674208635
2025-02-04,18.5119732350618,17.5755970801433,0.936376154918477
2025-02-05,16.9513478938051,18.0315783331976,-1.08023043939259
2025-02-06,15.8585380626117,16.6333809685405,-0.774842905928866
2025-02-07,15.7887240096627,15.6579031178399,0.130820891822845
2025-02-08,17.1036125675549,15.5962873079212,1.5073252596337
2025-02-09,16.4316301818106,16.7714764044306,-0.339846222619975
2025-02-10,17.6310031579273,16.1718718662213,1.45913129170602
2025-02-11,19.1456434294913,17.2462368596303,1.89940656986107
2025-02-12,18.042075784631,18.6108079472652,-0.568732162634191
2025-02-13,17.4785513782304,17.6204805120025,-0.141929133772173
2025-02-14,17.4118027878077,17.1169247454923,0.294878042315339
2025-02-15,17.8047528199468,17.0591327117602,0.745620108186579
2025-02-16,19.2401755687619,17.4142807771076,1.82589479165423
2025-02-17,19.7326032376794,18.7110137365085,1.02158950117098
2025-02-18,19.3906005291927,19.1632650216148,0.227335507577834
2025-02-19,16.1459581073855,18.8592036117035,-2.71324550431806
2025-02-20,15.9748419478683,15.9336270403492,0.0412149075191621
2025-02-21,16.4214477843679,15.7810239072998,0.640423877068118
2025-02-22,17.4775858932475,16.1819754556361,1.29561043761139
2025-02-23,17.8679810356227,17.1310513448547,0.73692969076804
2025-02-24,20.7918883618915,17.4844517121323,3.30743664975925
2025-02-25,20.8282367931514,20.1321331554944,0.696103637657085
2025-02-26,19.8988864894466,20.1754396599143,-0.276553170467743
2025-02-27,19.828453194156,19.3355919527681,0.492861241387921
2025-02-28,17.8265441767757,19.2779631127172,-1.45141893594155
2025-03-01,17.4541610835196,17.4645070115218,-0.0103459280022093
2025-03-02,20.8544857406626,17.1301833944277,3.72430234623485
2025-03-03,21.0137426976132,20.2131046106039,0.800638087009265
2025-03-04,22.36858611315,20.3684958113044,2.00009030184562
2025-03-05,19.3842910440722,21.6261726668634,-2.24188162279112
2025-03-06,18.0801825731513,18.8911418671534,-0.81095929400216
2025-03-07,17.8360583980787,17.7096852169333,0.126373181145429
2025-03-08,18.2597224964971,17.4906690989784,0.769053397518714
2025-03-09,18.0240119195373,17.8766887271207,0.147323192416639
2025-03-10,19.2310648012863,17.6652089018272,1.56585589945913
2025-03-11,18.5478564060172,18.7640084597798,-0.216152053762571
2025-03-12,19.1010267045948,18.1455542890296,0.955472415565158
2025-03-13,19.2203526443945,18.6518917758298,0.568460868564628
2025-03-14,16.0227573442625,18.7644283281826,-2.74167098392013
2025-03-15,18.0657317286109,15.8612441329223,2.20448759568868
2025-03-16,17.7115096831136,17.7096738709105,0.00183581220314366
2025-03-17,19.5124483419682,17.3902793596623,2.12216898230585
2025-03-18,20.517078998715,19.0280391287405,1.48903986997454
2025-03-19,19.5174282365026,19.9509455712829,-0.433517334780305
2025-03-20,17.8101245934141,19.0413795384463,-1.23125494503212
